MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,NB_OPTION_OBLIGATOIRE,NB_OPTION_FACULTATIF,RENFORCEMENT_LANGUE,DUREE_PROJET,DUREE_STAGE,HORAIRE,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_9,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE
2473230231.0,247.0,40032302,3.0,1.0,2NDPRO32302,2NDPRO PHOTOGRAPHIE,01/09/2008,31/08/2012,3.0,1.0,,N,,,O,O,23810032302,238100323,16/01/2014,2nde pro  photographie,GH1
2702123111.0,270.0,50321231,1.0,1.0,1CAP1A21231,1CAP1A SOIGNEUR D'EQUIDES,01/09/2001,31/03/2012,3.0,,,N,,,N,N,23111021231,231110212,15/03/2012,1cap1a soigneur d'equides,
2702131011.0,270.0,50321310,1.0,1.0,1CAP1A21310,1CAP1A ENTRETIEN ESPACE RURAL,01/09/1996,31/03/2012,3.0,,,N,,,N,N,23111021310,231110213,15/03/2012,1cap1a entretien espace rural,
3103130711.0,310.0,32031307,1.0,1.0,1BTS1 31307,1BTS1  ASSURANCE,01/09/2008,31/08/2018,3.0,1.0,,N,,,N,O,32111031307,321110313,06/01/2017,1bts1  assurance,
2473360133.0,247.0,40033601,3.0,3.0,TLEPRO33601,TLEPRO ESTHETIQUE COSMETIQUE PARFUMERIE,01/09/2008,31/08/2019,3.0,1.0,,N,,,O,O,23830033601,238300336,04/06/2018,tlepro  esthetique cosmetique parfumerie,GH1
3112240522.0,311.0,32022405,2.0,2.0,2BTS2 22405,2BTS2  CONCEPTEUR ART & INDUS.CERAMIQ.,01/09/2010,31/08/2021,3.0,1.0,,N,,,O,O,32221022405,322210224,08/06/2018,2bts2  concepteur art & indus.ceramiq.,
2412552421.0,241.0,50025524,2.0,1.0,1CAP2 25524,1CAP2  ELECTRICIEN,01/09/2018,,3.0,1.0,,N,,,O,O,23210025524,232100255,23/01/2019,1cap2 électricien,GH2
3113130722.0,311.0,32031307,2.0,2.0,2BTS2 31307,2BTS2  ASSURANCE,01/09/2008,31/08/2018,3.0,1.0,,N,,,O,O,32221031307,322210313,06/01/2017,2bts2  assurance,
2412543521.0,241.0,50025435,2.0,1.0,1CAP2 25435,1CAP2  REALISAT. EN CHAUDRONNERIE INDUS.,01/09/2009,31/08/2017,3.0,1.0,,N,,,O,O,23210025435,232100254,28/02/2017,1cap2 réalisation en chaudronnerie industrielle,GH1
2412242921.0,241.0,50022429,2.0,1.0,1CAP2 22429,1CAP2  SOUFFLEUR VERRE : ENS.LUMINEUSE,01/09/2009,,3.0,1.0,,N,,,O,O,23210022429,232100224,23/01/2019,1cap2 souffleur de verre option enseigne lumineuse,GH1
2412243021.0,241.0,50022430,2.0,1.0,1CAP2 22430,1CAP2  SOUFFL.VERRE : VERRERIE SCIENT.,01/09/2009,,3.0,1.0,,N,,,O,O,23210022430,232100224,23/01/2019,1cap2 souffleur de verre option verrerie scientifique,GH1
2762120333.0,276.0,40321203,3.0,3.0,TLPROA21203,TLPROA TECHN CONSEIL DE VENTE ANIMALERIE,01/09/2011,,3.0,1.0,2.0,N,,,O,O,23831021203,238310212,19/07/2013,Tlproa Tech conseil vente en animalerie,
2472540731.0,247.0,40025407,3.0,1.0,2NDPRO25407,2NDPRO TECHNICIEN AEROSTRUCTURE,01/09/2008,31/08/2013,3.0,1.0,,N,,,O,O,23810025407,238100254,16/01/2014,2nde pro  technicien aerostructure,GH1
2472540732.0,247.0,40025407,3.0,2.0,1ERPRO25407,1ERPRO TECHNICIEN AEROSTRUCTURE,01/09/2008,31/08/2014,3.0,1.0,,N,,,O,O,23820025407,238200254,16/01/2014,1ere pro  technicien aerostructure,GH1
2472540733.0,247.0,40025407,3.0,3.0,TLEPRO25407,TLEPRO TECHNICIEN AEROSTRUCTURE,01/09/2008,31/08/2015,3.0,1.0,,N,,,O,O,23830025407,238300254,16/01/2014,tlepro  technicien aerostructure,GH1
2472550532.0,247.0,40025505,3.0,2.0,1ERPRO25505,1ERPRO MICRO-INFMTQ RESX: INSTALL.MAINT.,01/09/2008,31/08/2010,3.0,1.0,,N,,,O,O,23820025505,238200255,16/06/2009,1ere pro  micro-infmtq resx: install.maint.,
2472550533.0,247.0,40025505,3.0,3.0,TLEPRO25505,TLEPRO MICRO-INFMTQ RESX: INSTALL.MAINT.,01/09/2008,31/08/2011,3.0,1.0,,N,,,O,O,23830025505,238300255,27/04/2010,tlepro  micro-infmtq resx: install.maint.,GH1
2121330111.0,212.0,43013301,1.0,1.0,T-INS 13301,T_INS TMD OPTION : INSTRUMENT,01/09/1992,31/08/2020,3.0,2.0,,N,,,O,O,22132513301,221325133,25/02/2019,T_ins techniques de la musique et de la danse option : instrument,Libellé conforme à l'arrêté
2762210632.0,276.0,40322106,3.0,2.0,1EPROA22106,1EPROA TEC CONS VTE ALIMENTATION VINS SP,01/09/2010,31/08/2021,3.0,1.0,2.0,N,,,O,O,23821022106,238210221,28/10/2020,1eproa Technicien conseil vente en alimentation vins spiritueux,
2473220531.0,247.0,40032205,3.0,1.0,2NDPRO32205,2NDPRO PRODUCTION GRAPHIQUE,01/09/2008,31/08/2014,3.0,1.0,,N,,,O,O,23810032205,238100322,18/04/2014,2nde pro  production graphique,GH1
2762111433.0,276.0,40321114,3.0,3.0,TLPROA21114,TLPROA CONDUITE PRODUCTIONS HORTICOLES,01/09/2020,,3.0,1.0,2.0,N,,,O,O,23831021114,238310211,31/01/2019,Tlproa Conduite de productions horticoles,
2121330211.0,212.0,43013302,1.0,1.0,T-DAN 13302,T_DAN TMD OPTION : DANSE,01/09/1992,31/08/2020,3.0,2.0,,N,,,O,O,22132513302,221325133,25/02/2019,T_dan techniques de la musique et de la danse option : danse,Libellé conforme à l'arrêté
2111330211.0,211.0,43013302,1.0,1.0,1-DAN 13302,1_DAN TMD OPTION : DANSE,01/09/1992,31/08/2019,1.0,2.0,,N,,,O,O,22122513302,221225133,25/02/2019,1_dan techniques de la musique et de la danse option : danse,Libellé conforme à l'arrêté
2762210732.0,276.0,40322107,3.0,2.0,1EPROA22107,1EPROA TEC CONS VTE ALIMENTATION P.ALIM,01/09/2010,31/08/2021,3.0,1.0,2.0,N,,,O,O,23821022107,238210221,28/10/2020,1eproa Technicien conseil vente en alimentation produits alimentaires,
2122540211.0,212.0,43025402,1.0,1.0,T-STI 25402,T_STI GENIE MECANIQ: STRUCTURES METALL.,01/09/1994,31/08/2012,3.0,1.0,,N,,,O,O,22132125402,221321254,04/05/2011,T_sti genie mecaniq: structures metall.,Voir arrêté du 27/05/2010.
2113101111.0,211.0,43031011,1.0,1.0,1-STG 31011,1_STG  GESTION,01/09/2005,31/08/2012,1.0,2.0,,N,,,O,O,22122231011,221222310,28/03/2012,1_stg  gestion,
2762210733.0,276.0,40322107,3.0,3.0,TLPROA22107,TLPROA TEC CONS VTE ALIMENTATION P.ALIM,01/09/2011,31/08/2022,3.0,1.0,2.0,N,,,O,O,23831022107,238310221,28/10/2020,Tlproa Technicien conseil vente en alimentation produits alimentaires,
2762210633.0,276.0,40322106,3.0,3.0,TLPROA22106,TLPROA TEC CONS VTE ALIMENTATION VINS SP,01/09/2011,31/08/2022,3.0,1.0,2.0,N,,,O,O,23831022106,238310221,28/10/2020,Tlproa Technicien conseil vente en alimentation vins spiritueux,
2762140632.0,276.0,40321406,3.0,2.0,1EPROA21406,1EPROA TEC CONS VTE PROD DES JARDINS,01/09/2010,31/08/2020,3.0,1.0,2.0,N,,,O,O,23821021406,238210214,03/04/2020,1eproa Technicien conseil vente en produits de jardin,
3112530222.0,311.0,32025302,2.0,2.0,2BTS2 25302,2BTS2  AERONAUTIQUE,01/09/2010,31/08/2025,3.0,1.0,,N,,,O,O,32221025302,322210253,12/12/2023,2bts2 aéronautique,
2762140633.0,276.0,40321406,3.0,3.0,TLPROA21406,TLPROA TEC CONS VTE PROD DES JARDINS,01/09/2011,31/08/2021,3.0,1.0,2.0,N,,,O,O,23831021406,238310214,03/04/2020,Tlproa Technicien conseil vente en produits de jardin,
2122550311.0,212.0,43025503,1.0,1.0,T-STI 25503,T_STI GENIE ELECTROTECHNIQUE,01/09/1994,31/08/2012,3.0,1.0,,N,,,O,O,22132125503,221321255,04/05/2011,T_sti genie electrotechnique,Voir arrêté du 27/05/2010.
1031003111.0,103.0,67010031,1.0,1.0,3PMET,3EME PREPA-METIERS,01/09/2019,,1.0,2.0,,N,,,O,O,21160010031,211600100,25/04/2019,3ème prépa-métiers,
2442340222.0,244.0,51023402,2.0,2.0,TERBEP23402,TERBEP METIERS DU BOIS,01/09/2008,31/08/2010,3.0,1.0,,N,,,O,O,23520023402,235200234,16/09/2009,Terbep metiers du bois,
2432340211.0,243.0,51023402,1.0,1.0,1BEP1 23402,1BEP1  METIERS DU BOIS,01/09/2008,31/08/2010,3.0,1.0,,N,,,O,O,23410023402,234100234,16/09/2009,1bep1  metiers du bois,
2442500521.0,244.0,51025005,2.0,1.0,SECBEP25005,SECBEP MAINTEN. .EQUIPEMENTS INDUSTRIELS,01/09/2007,31/08/2009,3.0,1.0,,N,,,O,O,23510025005,235100250,05/05/2009,Secbep mainten. .equipements industriels,
2442500522.0,244.0,51025005,2.0,2.0,TERBEP25005,TERBEP MAINTEN. .EQUIPEMENTS INDUSTRIELS,01/09/2008,31/08/2010,3.0,1.0,,N,,,O,O,23520025005,235200250,16/09/2009,Terbep mainten. .equipements industriels,
2432500511.0,243.0,51025005,1.0,1.0,1BEP1 25005,1BEP1  MAINTEN. .EQUIPEMENTS INDUSTRIELS,01/09/2008,31/08/2010,3.0,1.0,,N,,,O,O,23410025005,234100250,16/09/2009,1bep1  mainten. .equipements industriels,
2442551021.0,244.0,51025510,2.0,1.0,SECBEP25510,SECBEP SYST.ELECTRON. IND. & DOMESTIQUES,01/09/2007,31/08/2009,3.0,1.0,,N,,,O,O,23510025510,235100255,05/05/2009,Secbep syst.electron. ind. & domestiques,
2442551022.0,244.0,51025510,2.0,2.0,TERBEP25510,TERBEP SYST.ELECTRON. IND. & DOMESTIQUES,01/09/2008,31/08/2010,3.0,1.0,,N,,,O,O,23520025510,235200255,16/09/2009,Terbep syst.electron. ind. & domestiques,
2432551011.0,243.0,51025510,1.0,1.0,1BEP1 25510,1BEP1  SYST.ELECTRON. IND. & DOMESTIQUES,01/09/2008,31/08/2010,3.0,1.0,,N,,,O,O,23410025510,234100255,16/09/2009,1bep1  syst.electron. ind. & domestiques,
2472540931.0,247.0,40025409,3.0,1.0,2NDPRO25409,2NDPRO TECH.CHAUDRONNERIE INDUSTRIELLE,01/09/2009,31/08/2018,3.0,1.0,,N,,,O,O,23810025409,238100254,27/03/2018,2ndpro technicien en chaudronnerie industrielle,GH1
2472550732.0,247.0,40025507,3.0,2.0,1ERPRO25507,1ERPRO SYSTEMES ELECTRONIQUES NUMERIQUES,01/09/2008,31/08/2017,3.0,1.0,,N,,,O,O,23820025507,238200255,27/02/2017,1ere pro  systemes electroniques numeriques,GH1
2473120831.0,247.0,40031208,3.0,1.0,2NDPRO31208,2NDPRO SERVIC.ACCUEIL ASSISTANCE CONSEIL,01/09/2008,31/08/2010,3.0,2.0,,N,,,O,O,23810031208,238100312,23/04/2010,2nde pro  servic.accueil assistance conseil,
2473120832.0,247.0,40031208,3.0,2.0,1ERPRO31208,1ERPRO SERVIC.ACCUEIL ASSISTANCE CONSEIL,01/09/2008,31/08/2011,3.0,2.0,,N,,,O,O,23820031208,238200312,27/04/2010,1ere pro  servic.accueil assistance conseil,GH2
2473220431.0,247.0,40032204,3.0,1.0,2NDPRO32204,2NDPRO PRODUCTION IMPRIMEE,01/09/2008,31/08/2014,3.0,1.0,,N,,,O,O,23810032204,238100322,18/04/2014,2nde pro  production imprimee,GH1
2473220432.0,247.0,40032204,3.0,2.0,1ERPRO32204,1ERPRO PRODUCTION IMPRIMEE,01/09/2008,31/08/2015,3.0,1.0,,N,,,O,O,23820032204,238200322,18/04/2014,1ere pro  production imprimee,GH1
2473220433.0,247.0,40032204,3.0,3.0,TLEPRO32204,TLEPRO PRODUCTION IMPRIMEE,01/09/2008,31/08/2016,3.0,1.0,,N,,,O,O,23830032204,238300322,07/05/2015,tlepro  production imprimee,GH1
2413122321.0,241.0,50031223,2.0,1.0,1CAP2 31223,1CAP2  FLEURISTE,01/09/2018,,3.0,1.0,,N,,,O,O,23210031223,232100312,23/01/2019,1cap2 fleuriste,GH3
2403122111.0,240.0,50031221,1.0,1.0,1CAP1 31221,1CAP1  POISSONNIER ECAILLER,01/09/2008,,3.0,0.0,,N,,,N,O,23110031221,231100312,30/03/2020,1cap1 poissonnier écailler,GH3
1021000211.0,102.0,67010002,1.0,1.0,4MUS,4EME MUSIQUE,01/09/1992,,1.0,4.0,,N,,,O,O,21150010002,211500100,25/04/2019,4ème musique,
2472550632.0,247.0,40025506,3.0,2.0,1ERPRO25506,1ERPRO ELECTROTEC. ENERG. EQUIP.COMMUNIC,01/09/2008,31/08/2017,3.0,1.0,,N,,,O,O,23820025506,238200255,24/03/2016,1ere pro  electrotec. energ. equip.communic,GH1
2473220532.0,247.0,40032205,3.0,2.0,1ERPRO32205,1ERPRO PRODUCTION GRAPHIQUE,01/09/2008,31/08/2015,3.0,1.0,,N,,,O,O,23820032205,238200322,18/04/2014,1ere pro  production graphique,GH1
2413122122.0,241.0,50031221,2.0,2.0,2CAP2 31221,2CAP2  POISSONNIER ECAILLER,01/09/2008,,3.0,1.0,,N,,,O,O,23220031221,232200312,26/04/2023,2cap2 poissonnier écailler,GH3
2121330311.0,212.0,43013303,1.0,1.0,TS2TMD13303,TS2TMD SC. ET TECHNIQUES DE LA DANSE,01/09/2020,,1.0,2.0,,N,,,O,O,22132513303,221325133,28/07/2023,Tle S2TMD sciences et techniques de la danse,RS 2023 : changement statut erroné
2473230232.0,247.0,40032302,3.0,2.0,1ERPRO32302,1ERPRO PHOTOGRAPHIE,01/09/2008,31/08/2013,3.0,1.0,,N,,,O,O,23820032302,238200323,16/01/2014,1ere pro  photographie,GH1
2473230233.0,247.0,40032302,3.0,3.0,TLEPRO32302,TLEPRO PHOTOGRAPHIE,01/09/2008,31/08/2014,3.0,1.0,,N,,,O,O,23830032302,238300323,16/01/2014,tlepro  photographie,GH1
2732110822.0,273.0,40321108,2.0,2.0,2BPR2A21108,2BPR2A CGEA SYST DOMINANTE CULTURES,01/09/2008,31/08/2011,3.0,,,N,,,N,N,23721021108,237210211,06/07/2010,2bpr2a cgea syst dominante cultures,
2732110921.0,273.0,40321109,2.0,1.0,1BPR2A21109,1BPR2A CGEA VIGNE ET VIN,01/09/2008,31/08/2010,3.0,,,N,,,N,N,23711021109,237110211,06/07/2010,1bpr2a cgea vigne et vin,
2732110922.0,273.0,40321109,2.0,2.0,2BPR2A21109,2BPR2A CGEA VIGNE ET VIN,01/09/2008,31/08/2011,3.0,,,N,,,N,N,23721021109,237210211,06/07/2010,2bpr2a cgea vigne et vin,
2473430231.0,247.0,40034302,3.0,1.0,2NDPRO34302,2NDPRO ENVIRONNEMENT NUCLEAIRE,01/09/2008,31/08/2014,3.0,1.0,,N,,,O,O,23810034302,238100343,18/04/2014,2nde pro  environnement nucleaire,GH1
2473430232.0,247.0,40034302,3.0,2.0,1ERPRO34302,1ERPRO ENVIRONNEMENT NUCLEAIRE,01/09/2008,31/08/2015,3.0,1.0,,N,,,O,O,23820034302,238200343,18/04/2014,1ere pro  environnement nucleaire,GH1
2732120622.0,273.0,40321206,2.0,2.0,2BPR2A21206,2BPR2A CGEA ELEV. & VALORISAT. DU CHEVAL,01/09/2008,31/08/2011,3.0,,,N,,,N,N,23721021206,237210212,06/07/2010,2bpr2a cgea elev. & valorisat. du cheval,
2732120621.0,273.0,40321206,2.0,1.0,1BPR2A21206,1BPR2A CGEA ELEV. & VALORISAT. DU CHEVAL,01/09/2008,31/08/2010,3.0,,,N,,,N,N,23711021206,237110212,06/07/2010,1bpr2a cgea elev. & valorisat. du cheval,
2732120721.0,273.0,40321207,2.0,1.0,1BPR2A21207,1BPR2A CGEA SYST DOMINANTE ELEVAGE,01/09/2008,31/08/2010,3.0,,,N,,,N,N,23711021207,237110212,06/07/2010,1bpr2a cgea syst dominante elevage,
2732110821.0,273.0,40321108,2.0,1.0,1BPR2A21108,1BPR2A CGEA SYST DOMINANTE CULTURES,01/09/2008,31/08/2010,3.0,,,N,,,N,N,23711021108,237110211,06/07/2010,1bpr2a cgea syst dominante cultures,
2732120722.0,273.0,40321207,2.0,2.0,2BPR2A21207,2BPR2A CGEA SYST DOMINANTE ELEVAGE,01/09/2008,31/08/2011,3.0,,,N,,,N,N,23721021207,237210212,06/07/2010,2bpr2a cgea syst dominante elevage,
3712130822.0,371.0,32321308,2.0,2.0,2BTS2A21308,2BTS2A GES-PROTEC-NATURE,01/09/2012,,3.0,,,N,,,N,N,32222021308,322220213,07/03/2012,2bts2a gestion-protec-nature,Rénovation du diplome du meme nom
3713430222.0,371.0,32334302,2.0,2.0,2BTS2A34302,2BTS2A GESTION-MAITRISE-EAU,01/09/2012,,3.0,,,N,,,N,N,32222034302,322220343,07/03/2012,2bts2a gestion matrise eau,Rénovation du diplome du même nom
2413122322.0,241.0,50031223,2.0,2.0,2CAP2 31223,2CAP2  FLEURISTE,01/09/2019,,3.0,1.0,,N,,,O,O,23220031223,232200312,23/01/2019,2cap2 fleuriste,GH3
4173320611.0,417.0,26033206,1.0,1.0,DECESF33206,DECESF CONSEILLER ECO. SOCIALE FAMILIALE,01/09/2020,,3.0,1.0,,N,,,O,O,52111033206,521110332,23/08/2018,Decesf conseiller en économie sociale familiale,
2473110532.0,247.0,40031105,3.0,2.0,1ERPRO31105,1ERPRO CGEM OPTION MARIN DE COMMERCE,01/09/2009,31/08/2018,3.0,,,N,,,N,O,23820031105,238200311,27/04/2018,1ère pro CGEM option marin de commerce,Rénovation voie professionnelle - DISPOSITIF DU BAC PRO CGEM MARIN DU COMMERCE EN 3 ANS
3912220121.0,391.0,36022201,2.0,1.0,1PD3-222201,1PD3-2 BIOPHYSICIEN DE LABORATOIRE,01/09/2018,,3.0,0.0,,N,,,N,O,52110022201,521100222,26/04/2018,1pd3-2 biophysicien de laboratoire,
3912220122.0,391.0,36022201,2.0,2.0,2PD3-222201,2PD3-2 BIOPHYSICIEN DE LABORATOIRE,01/09/2018,,3.0,0.0,,N,,,N,O,52120022201,521200222,26/04/2018,2pd3-2 biophysicien de laboratoire,
2472230431.0,247.0,40022304,3.0,1.0,2NDPRO22304,2NDPRO ART.MET.ART-FACT.ORG. OPT.ORGAN.,01/09/2014,31/08/2021,4.0,0.0,,N,,,N,O,23810022304,238100223,24/05/2021,2ndpro artisanat et métiers d'art - facteur d'orgues option : organier,Réforme bac pro 2022 réservé à l'apprentissage
2403430711.0,240.0,50034307,1.0,1.0,1CAP1 34307,1CAP1  AGENT DE PROPRETE ET D'HYGIENE,01/09/2015,,3.0,0.0,,N,,,N,O,23110034307,231100343,30/03/2020,1cap1 agent de propreté et d'hygiène,GH2
2402213711.0,240.0,50022137,1.0,1.0,1CAP1 22137,1CAP1  BOULANGER,01/09/2015,,3.0,0.0,,N,,,N,O,23110022137,231100221,30/03/2020,1cap1 boulanger,GH3
2472230531.0,247.0,40022305,3.0,1.0,2NDPRO22305,2NDPRO ART.MET.ART-FACT.ORG. OPT.TUYAUT.,01/09/2014,31/08/2021,4.0,0.0,,N,,,N,O,23810022305,238100223,24/05/2021,2ndpro artisanat et métiers d'art -facteur d'orgues option : tuyautier,Réforme bac pro 2022 réservé à l'apprentissage
2413361122.0,241.0,50033611,2.0,2.0,2CAP2 33611,2CAP2  ESTHETIQUE COSMETIQUE PARFUMERIE,01/09/2009,31/08/2019,3.0,1.0,,N,,,O,O,23220033611,232200336,26/04/2018,2cap2  esthetique cosmetique parfumerie,GH1
3912230121.0,391.0,36022301,2.0,1.0,1PD3-222301,1PD3-2 PHYSICO-METALLOGRAPHE DE LABO.,01/09/2018,,3.0,0.0,,N,,,N,O,52110022301,521100223,26/04/2018,1pd3-2 physico-métallographe de laboratoire,
3912230122.0,391.0,36022301,2.0,2.0,2PD3-222301,2PD3-2 PHYSICO-METALLOGRAPHE DE LABO.,01/09/2018,,3.0,0.0,,N,,,N,O,52120022301,521200223,26/04/2018,2pd3-2 physico-métallographe de laboratoire,
2413361121.0,241.0,50033611,2.0,1.0,1CAP2 33611,1CAP2  ESTHETIQUE COSMETIQUE PARFUMERIE,01/09/2008,31/08/2018,3.0,1.0,,N,,,O,O,23210033611,232100336,26/04/2018,1cap2 esthétique cosmétique parfumerie,GH1
2403361111.0,240.0,50033611,1.0,1.0,1CAP1 33611,1CAP1  ESTHETIQUE COSMETIQUE PARFUMERIE,01/09/2009,31/08/2019,3.0,1.0,,N,,,O,O,23110033611,231100336,26/04/2018,1cap1 esthétique cosmétique parfumerie,GH1
2313101111.0,231.0,43031011,1.0,1.0,1ADBTN31011,1ADBTN STG GESTION,01/09/2005,31/08/2012,1.0,2.0,,N,,,O,O,22124131011,221241310,28/03/2012,1adbtn stg gestion,
7503299911.0,750.0,58232999,1.0,1.0,MDAL5 32999,MDAL5 DO32 : COMMUNICATN & INFORMATION,01/09/1995,31/08/2012,3.0,0.0,0.0,N,0.0,0.0,N,O,46110032999,461100329,16/05/2012,Mdal5 do32 : communicatn & information,
7513199911.0,751.0,48231999,1.0,1.0,MDAL4 31999,MDAL4 DO31 : ECHANGES ET GESTION,01/09/1995,31/08/2012,3.0,0.0,0.0,N,0.0,0.0,N,O,46210031999,462100319,16/05/2012,Mdal4 do31 : echanges et gestion,
3713430221.0,371.0,32334302,2.0,1.0,1BTS2A34302,1BTS2A GESTION-MAITRISE-EAU,01/09/2011,,3.0,,,N,,,N,N,32212034302,322120343,07/09/2011,1bts2a gestion matrise eau,Rénovation du diplome du même nom
3712130821.0,371.0,32321308,2.0,1.0,1BTS2A21308,1BTS2A GES-PROTEC-NATURE,01/09/2011,,3.0,,,N,,,N,N,32212021308,322120213,07/09/2011,1bts2a gestion-protec-nature,Rénovation du diplome du meme nom
2762121032.0,276.0,40321210,3.0,2.0,1EPROA21210,1EPROA COND GEST ENTR CANIN ET FELIN,01/09/2011,,3.0,1.0,2.0,N,,,O,O,23821021210,238210212,19/07/2013,1eproa cdte-gest d'une entreprise du secteur canin et felin,Rénovation du Bac Pro conduite et gestion de l'élevage canin et félin
2762130332.0,276.0,40321303,3.0,2.0,1EPROA21303,1EPROA FORET,01/09/2011,,3.0,1.0,2.0,N,,,O,O,23821021303,238210213,19/07/2013,1eproa forêt,Rénovation du Bac Pro Conduite et gestion des chantiers forestiers
2712123421.0,271.0,50321234,2.0,1.0,1CAP2A21234,1CAP2A LAD CAV ENTRAIN.,01/09/2011,31/08/2015,3.0,,,N,,,N,O,23211021234,232110212,05/06/2015,1cap2aLad cavalier d'entrainement,Rénovation du CAPA Lad jockey Lad Driver
2712100921.0,271.0,50321009,2.0,1.0,1CAP2A21009,1CAP2A AGRI REG CHAUDES,01/09/2011,31/08/2015,3.0,,,N,,,N,N,23211021009,232110210,05/06/2015,1cap2a Agriculture des régions chaudes,Rénovation du BEPA Agriculture des régions chaudes
2763390131.0,276.0,40333901,3.0,1.0,2DPROA33901,2DPROA SERV PERS TERRIT,01/09/2011,31/08/2012,3.0,,,N,,,N,O,23811033901,238110339,08/03/2012,2nde pro agricole Service aux personnes et aux territoires,Nouvelle filière
2112000711.0,211.0,43020007,1.0,1.0,1STL  20007,1-STL BIOTECHNOLOGIES,01/09/2011,31/08/2019,1.0,2.0,,N,,,O,O,22122320007,221223200,15/11/2018,1- stl biotechnologies,Voir arrêté du 27/05/2010.
2422240632.0,242.0,50022406,3.0,2.0,2CAP3 22406,2CAP3 MAINT.INDUST.MATERX DE CONSTRUCT.,01/09/1995,31/08/2023,3.0,1.0,,N,,,O,O,23320022406,233200224,12/04/2022,2cap3 maint.indust.materx de construct.,Réouverture suite à réforme dès RS 2020
2452300411.0,245.0,40023004,1.0,1.0,1BPR1 23004,1BPR1  TECHN. ETUDES BAT.A ETUDES & ECO.,01/09/2009,31/08/2010,3.0,1.0,,N,,,O,O,23610023004,236100230,16/01/2014,1bpr1  techn. etudes bat.a etudes & eco.,
3183320511.0,318.0,32033205,1.0,1.0,DCESF 33205,DCESF  CONSEILLER ECO.SOCIALE & FAMILIAL,01/09/2010,31/08/2020,3.0,1.0,,N,,,O,O,32333033205,323330332,23/08/2018,Dcesf conseiller eco.sociale & familial,
2762120931.0,276.0,40321209,3.0,1.0,2DPROA21209,2DPROA TEC EXPE ANIMALES,01/09/2011,,1.0,,,N,,,N,O,23811021209,238110212,05/04/2021,2nde pro agricole technicien en expérimentation animale,Nouvelle filière
2112000311.0,211.0,43020003,1.0,1.0,1STI2D20003,1-STI2D ARCHITECTURE CONSTRUCTION,01/09/2011,31/08/2019,1.0,2.0,,N,,,O,O,22122C20003,22122C200,15/11/2018,1-sti2d architecture construction,Voir arrêté du 27/05/2010.
2402530611.0,240.0,50025306,1.0,1.0,1CAP1 25306,1CAP1  AERONAUTIQUE OPTION SYSTEMES,01/09/2015,,3.0,0.0,,N,,,N,O,23110025306,231100253,30/03/2020,1cap1 aéronautique option systèmes,GH1
2402213811.0,240.0,50022138,1.0,1.0,1CAP1 22138,1CAP1  GLACIER-FABRICANT,01/09/2015,,3.0,0.0,,N,,,N,O,23110022138,231100221,30/03/2020,1cap1 glacier-fabricant,GH3
2412530621.0,241.0,50025306,2.0,1.0,1CAP2 25306,1CAP2  AERONAUTIQUE OPTION SYSTEMES,01/09/2014,,3.0,1.0,,N,,,O,O,23210025306,232100253,23/01/2019,1cap2 aéronautique option systèmes,GH1
2413112021.0,241.0,50031120,2.0,1.0,1CAP2 31120,1CAP2  DISTRIBUTION OBJETS SERV.CLIENTEL,01/09/2010,31/08/2017,3.0,1.0,,N,,,O,O,23210031120,232100311,27/06/2017,1cap2 distribution d'objets et services à la clientèle,GH1
3112541322.0,311.0,32025413,2.0,2.0,2BTS2 25413,2BTS2  CONCEPT.&INDUSTR. CONSTR. NAVALE,01/09/2018,,3.0,1.0,,N,,,O,O,32221025413,322210254,30/03/2018,2bts2 conception et industrialisation en construction navale,
3112541321.0,311.0,32025413,2.0,1.0,1BTS2 25413,1BTS2  CONCEPT.&INDUSTR. CONSTR. NAVALE,01/09/2017,,3.0,1.0,,N,,,O,O,32211025413,322110254,30/03/2018,1bts2 conception et industrialisation en construction navale,
2462300421.0,246.0,40023004,2.0,1.0,PREPRO23004,PREPRO TECHN. ETUDES BAT.A ETUDES & ECO.,01/09/2008,31/08/2009,3.0,1.0,,N,,,O,O,23710023004,237100230,05/05/2009,Prepro techn. etudes bat.a etudes & eco.,
2462300422.0,246.0,40023004,2.0,2.0,TERPRO23004,TERPRO TECHN. ETUDES BAT.A ETUDES & ECO.,01/09/2009,31/08/2010,3.0,1.0,,N,,,O,O,23720023004,237200230,16/01/2014,Terpro techn. etudes bat.a etudes & eco.,
2472300431.0,247.0,40023004,3.0,1.0,2NDPRO23004,2NDPRO TECHN. ETUDES BAT.A ETUDES & ECO.,01/09/2008,,4.0,0.0,,N,,,N,O,23810023004,238100230,15/06/2020,2ndpro technicen d'études du bâtiment option A études et économie,Réforme bac pro 2022 réservé à l'apprentissage
3112541421.0,311.0,32025414,2.0,1.0,1BTS2 25414,1BTS2  CONCEPT.PROCESS.DECOUP.EMBOUTISS.,01/09/2017,,3.0,1.0,,N,,,O,O,32211025414,322110254,30/03/2018,1bts2 conception des processus de découpe et d'emboutissage,
